지역,umdNm,aptNm,buildYear,addr,excluUseAr,floor,dealYear,dealMonth,dealDay,dealAmount_만원,dealAmount_억
서울 양천구,목동,목동롯데캐슬마에스트로,2019,목동중앙북로8길,59.984,14,2026,7,7,138500,13.85
서울 양천구,목동,목동롯데캐슬마에스트로,2019,목동중앙북로8길,59.9846,9,2026,7,11,134800,13.48
서울 양천구,신월동,목동센트럴아이파크위브4단지,2020,남부순환로83길,59.68,20,2026,7,11,130000,13.0
서울 양천구,신월동,목동센트럴아이파크위브2단지,2020,남부순환로83길,59.88,13,2026,7,11,130000,13.0
서울 양천구,신정동,목동2삼성래미안,2001,목동남로4길,59.92,9,2026,7,11,133500,13.35
서울 양천구,신월동,목동센트럴아이파크위브4단지,2020,남부순환로83길,59.68,10,2026,7,9,125000,12.5
서울 양천구,신월동,롯데캐슬,2014,중앙로29길,59.747,18,2026,7,4,115000,11.5
서울 양천구,신월동,목동센트럴아이파크위브2단지,2020,남부순환로83길,59.88,18,2026,7,1,116000,11.6
서울 강서구,마곡동,마곡엠밸리9단지,2021,공항대로,59.86,14,2026,1,31,146000,14.6
서울 강서구,화곡동,강서힐스테이트,2015,우현로,59.99,14,2026,1,31,132500,13.25
서울 강서구,화곡동,"우장산아이파크,이편한세상",2008,강서로,59.98,2,2026,1,30,129900,12.99
서울 강서구,화곡동,강서힐스테이트,2015,우현로,59.99,14,2026,1,29,140000,14.0
서울 강서구,염창동,동아3,1999,양천로,59.83,17,2026,1,26,129000,12.9
서울 강서구,염창동,염창1차한화꿈에그린,2005,공항대로75길,59.94,18,2026,1,23,140000,14.0
서울 강서구,화곡동,"우장산아이파크,이편한세상",2008,강서로,59.98,18,2026,1,8,137500,13.75
서울 강서구,마곡동,마곡엠밸리9단지,2021,공항대로,59.89,11,2026,1,22,130000,13.0
서울 강서구,가양동,강서한강자이,2013,양천로55길,59.9382,3,2026,1,21,129000,12.9
서울 강서구,마곡동,마곡13단지힐스테이트마스터,2017,마곡중앙1로,59.9825,9,2026,1,21,149000,14.9
서울 강서구,내발산동,우장산힐스테이트,2005,강서로,59.98,1,2026,1,5,120000,12.0
서울 강서구,마곡동,마곡엠밸리9단지,2021,공항대로,59.82,13,2026,1,17,141500,14.15
서울 강서구,마곡동,마곡13단지힐스테이트마스터,2017,마곡중앙1로,59.9825,10,2026,1,17,145000,14.5
서울 강서구,내발산동,우장산힐스테이트,2005,강서로,59.98,8,2026,1,16,141500,14.15
서울 강서구,마곡동,마곡13단지힐스테이트마스터,2017,마곡중앙1로,59.9855,2,2026,1,14,138800,13.88
서울 강서구,마곡동,마곡13단지힐스테이트마스터,2017,마곡중앙1로,59.9825,8,2026,1,9,143500,14.35
서울 강서구,화곡동,우장산숲아이파크,2022,화곡로31다길,59.9983,3,2026,1,10,126000,12.6
서울 강서구,화곡동,강서힐스테이트,2015,우현로,59.99,13,2026,1,12,139000,13.9
서울 강서구,마곡동,마곡엠밸리9단지,2021,공항대로,59.86,3,2026,1,12,128000,12.8
서울 강서구,화곡동,강서힐스테이트,2015,우현로,59.99,1,2026,1,8,124500,12.45
서울 강서구,마곡동,마곡13단지힐스테이트마스터,2017,마곡중앙1로,59.9825,16,2026,1,5,142000,14.2
서울 강서구,내발산동,우장산힐스테이트,2005,강서로,59.98,17,2026,1,3,134000,13.4
서울 강서구,가양동,가양6단지,1992,허준로,58.65,8,2026,2,28,113000,11.3
서울 강서구,마곡동,마곡13단지힐스테이트마스터,2017,마곡중앙1로,59.9825,7,2026,2,23,129500,12.95
서울 강서구,내발산동,마곡수명산파크4단지,2008,수명로1길,59.84,14,2026,2,21,114000,11.4
서울 강서구,내발산동,마곡수명산파크5단지,2008,수명로2길,59.87,12,2026,2,20,113500,11.35
서울 강서구,염창동,동아3,1999,양천로,59.83,12,2026,2,19,132000,13.2
서울 강서구,내발산동,마곡수명산파크4단지,2008,수명로1길,59.84,9,2026,2,14,110000,11.0
서울 강서구,화곡동,강서힐스테이트,2015,우현로,59.99,15,2026,2,13,140000,14.0
서울 강서구,화곡동,"우장산아이파크,이편한세상",2008,강서로,59.98,3,2026,2,12,134900,13.49
서울 강서구,마곡동,마곡엠밸리9단지,2021,공항대로,59.86,2,2026,2,9,130000,13.0
서울 강서구,염창동,염창1차한화꿈에그린,2005,공항대로75길,59.94,9,2026,2,2,137500,13.75
서울 강서구,마곡동,마곡힐스테이트,2017,마곡중앙3로,59.99,10,2026,2,6,149000,14.9
서울 강서구,마곡동,마곡푸르지오,2008,방화대로34길,59.87,6,2026,2,5,120000,12.0
서울 강서구,염창동,동아3,1999,양천로,59.7,23,2026,2,3,110000,11.0
서울 강서구,염창동,삼정그린코아,2001,공항대로75길,59.739,6,2026,2,3,115000,11.5
서울 강서구,화곡동,"우장산아이파크,이편한세상",2008,강서로,59.98,11,2026,2,2,134000,13.4
서울 강서구,마곡동,마곡엠밸리9단지,2021,공항대로,59.86,7,2026,2,1,142500,14.25
서울 강서구,내발산동,우장산힐스테이트,2005,강서로,59.98,7,2026,3,16,120000,12.0
서울 강서구,화곡동,우장산숲아이파크,2022,화곡로31다길,59.9983,11,2026,3,28,127000,12.7
서울 강서구,마곡동,한솔솔파크,2005,양천로30길,59.81,8,2026,3,30,118000,11.8
서울 강서구,내발산동,우장산힐스테이트,2005,강서로,59.98,15,2026,3,30,140000,14.0
서울 강서구,화곡동,우장산숲아이파크,2022,화곡로31다길,59.9983,7,2026,3,28,136000,13.6
서울 강서구,염창동,동아3,1999,양천로,59.83,22,2026,3,17,135000,13.5
서울 강서구,내발산동,우장산힐스테이트,2005,강서로,59.98,5,2026,3,20,139500,13.95
서울 강서구,내발산동,우장산힐스테이트,2005,강서로,59.98,2,2026,3,20,132000,13.2
서울 강서구,가양동,강서한강자이,2013,양천로55길,59.9382,3,2026,3,20,128500,12.85
서울 강서구,내발산동,우장산힐스테이트,2005,강서로,59.98,3,2026,3,15,146500,14.65
서울 강서구,가양동,강서한강자이,2013,양천로55길,59.9382,15,2026,3,18,131000,13.1
서울 강서구,마곡동,마곡13단지힐스테이트마스터,2017,마곡중앙1로,59.9825,16,2026,3,16,148000,14.8
서울 강서구,화곡동,우장산숲아이파크,2022,화곡로31다길,59.9983,11,2026,3,14,135000,13.5
서울 강서구,화곡동,강서힐스테이트,2015,우현로,59.99,7,2026,3,9,135000,13.5
서울 강서구,화곡동,"우장산아이파크,이편한세상",2008,강서로,59.98,15,2026,3,7,141500,14.15
서울 강서구,내발산동,마곡수명산파크4단지,2008,수명로1길,59.84,14,2026,3,7,114000,11.4
서울 강서구,화곡동,강서힐스테이트,2015,우현로,59.99,10,2026,3,6,142000,14.2
서울 강서구,내발산동,마곡수명산파크5단지,2008,수명로2길,59.84,5,2026,3,4,110000,11.0
서울 강서구,화곡동,강서힐스테이트,2015,우현로,59.99,9,2026,4,29,135000,13.5
서울 강서구,화곡동,우장산숲아이파크,2022,화곡로31다길,59.9983,9,2026,4,16,127500,12.75
서울 강서구,내발산동,우장산힐스테이트,2005,강서로,59.98,12,2026,4,25,144000,14.4
서울 강서구,내발산동,우장산힐스테이트,2005,강서로,59.98,10,2026,4,25,138500,13.85
서울 강서구,염창동,동아3,1999,양천로,59.7,15,2026,4,23,123000,12.3
서울 강서구,화곡동,"우장산아이파크,이편한세상",2008,강서로,59.98,17,2026,4,23,139500,13.95
서울 강서구,내발산동,우장산힐스테이트,2005,강서로,59.98,11,2026,4,22,147000,14.7
서울 강서구,마곡동,마곡13단지힐스테이트마스터,2017,마곡중앙1로,59.9825,1,2026,4,4,144800,14.48
서울 강서구,내발산동,마곡수명산파크4단지,2008,수명로1길,59.84,14,2026,4,21,114000,11.4
서울 강서구,염창동,동아3,1999,양천로,59.7,8,2026,4,13,121500,12.15
서울 강서구,염창동,e편한세상염창,2019,공항대로,59.8873,15,2026,4,18,142000,14.2
서울 강서구,내발산동,마곡수명산파크5단지,2008,수명로2길,59.84,7,2026,4,18,113000,11.3
서울 강서구,화곡동,"우장산아이파크,이편한세상",2008,강서로,59.98,17,2026,4,17,136000,13.6
서울 강서구,마곡동,마곡푸르지오,2008,방화대로34길,59.87,5,2026,4,16,123800,12.38
서울 강서구,등촌동,주공3,1995,강서로56나길,58.14,7,2026,4,15,110000,11.0
서울 강서구,내발산동,마곡수명산파크4단지,2008,수명로1길,59.84,10,2026,4,14,114000,11.4
서울 강서구,마곡동,마곡푸르지오,2008,방화대로34길,59.87,3,2026,4,14,128000,12.8
서울 강서구,내발산동,우장산힐스테이트,2005,강서로,59.98,1,2026,4,13,124000,12.4
서울 강서구,화곡동,"우장산아이파크,이편한세상",2008,강서로,59.98,9,2026,4,9,137000,13.7
서울 강서구,화곡동,강서힐스테이트,2015,우현로,59.99,6,2026,4,8,135000,13.5
서울 강서구,화곡동,강서힐스테이트,2015,우현로,59.99,15,2026,4,6,117500,11.75
서울 강서구,화곡동,"우장산아이파크,이편한세상",2008,강서로,59.98,9,2026,4,4,142750,14.28
서울 강서구,마곡동,한솔솔파크,2005,양천로30길,59.81,10,2026,4,4,110000,11.0
서울 강서구,화곡동,강서힐스테이트,2015,우현로,59.99,5,2026,4,3,130000,13.0
서울 강서구,마곡동,마곡힐스테이트,2017,마곡중앙3로,59.99,9,2026,4,3,148000,14.8
서울 강서구,가양동,가양6단지,1992,허준로,58.65,14,2026,4,2,118000,11.8
서울 강서구,마곡동,마곡엠벨리(15단지),2014,마곡중앙로,59.79,8,2026,4,1,150000,15.0
서울 강서구,마곡동,마곡엠밸리9단지,2021,공항대로,59.86,6,2026,5,27,145000,14.5
서울 강서구,가양동,가양6단지,1992,허준로,58.65,13,2026,5,29,116000,11.6
서울 강서구,내발산동,마곡수명산파크4단지,2008,수명로1길,59.84,8,2026,5,28,111400,11.14
서울 강서구,화곡동,강서힐스테이트,2015,우현로,59.99,8,2026,5,30,140000,14.0
서울 강서구,마곡동,마곡엠밸리9단지,2021,공항대로,59.86,6,2026,5,29,145000,14.5
서울 강서구,마곡동,마곡엠밸리8단지,2016,마곡서1로,59.79,11,2026,5,27,148000,14.8
서울 강서구,가양동,강서한강자이,2013,양천로55길,59.9382,14,2026,5,9,140000,14.0
서울 강서구,가양동,가양6단지,1992,허준로,58.65,8,2026,5,28,117500,11.75
서울 강서구,내발산동,마곡수명산파크4단지,2008,수명로1길,59.84,5,2026,5,19,113500,11.35
서울 강서구,화곡동,"우장산아이파크,이편한세상",2008,강서로,59.98,3,2026,5,27,132000,13.2
서울 강서구,가양동,가양강나루현대,1999,양천로,59.76,11,2026,5,26,121000,12.1
서울 강서구,가양동,가양6단지,1992,허준로,58.65,5,2026,5,23,120000,12.0
서울 강서구,내발산동,마곡수명산파크5단지,2008,수명로2길,59.84,10,2026,5,23,114000,11.4
서울 강서구,내발산동,마곡수명산파크5단지,2008,수명로2길,59.76,8,2026,5,23,114500,11.45
서울 강서구,화곡동,강서힐스테이트,2015,우현로,59.99,11,2026,5,23,142500,14.25
서울 강서구,가양동,가양6단지,1992,허준로,58.65,3,2026,5,21,112000,11.2
서울 강서구,가양동,가양6단지,1992,허준로,58.65,2,2026,5,21,111800,11.18
서울 강서구,등촌동,주공3,1995,강서로56나길,58.14,4,2026,5,19,114000,11.4
서울 강서구,가양동,강서한강자이,2013,양천로55길,59.9382,14,2026,5,16,140000,14.0
서울 강서구,가양동,가양강나루현대,1999,양천로,59.76,16,2026,5,16,114000,11.4
서울 강서구,화곡동,강서힐스테이트,2015,우현로,59.99,17,2026,5,14,134750,13.47
서울 강서구,화곡동,강서힐스테이트,2015,우현로,59.99,4,2026,5,9,132000,13.2
서울 강서구,내발산동,우장산힐스테이트,2005,강서로,59.98,11,2026,5,8,138000,13.8
서울 강서구,화곡동,우장산숲아이파크,2022,화곡로31다길,59.9969,8,2026,5,7,130000,13.0
서울 강서구,화곡동,"우장산아이파크,이편한세상",2008,강서로,59.98,4,2026,5,7,133000,13.3
서울 강서구,화곡동,"우장산아이파크,이편한세상",2008,강서로,59.98,3,2026,5,6,135500,13.55
서울 강서구,화곡동,"우장산아이파크,이편한세상",2008,강서로,59.98,6,2026,5,5,139000,13.9
서울 강서구,가양동,가양6단지,1992,허준로,58.65,6,2026,5,6,123500,12.35
서울 강서구,화곡동,강서힐스테이트,2015,우현로,59.99,7,2026,5,4,137000,13.7
서울 강서구,내발산동,마곡수명산파크4단지,2008,수명로1길,59.84,11,2026,5,4,113800,11.38
서울 강서구,화곡동,우장산숲아이파크,2022,화곡로31다길,59.9983,15,2026,5,5,139200,13.92
서울 강서구,염창동,태진한솔,1994,공항대로71길,58.87,14,2026,6,30,112500,11.25
서울 강서구,가양동,강서한강자이,2013,양천로55길,59.9382,8,2026,6,28,144000,14.4
서울 강서구,내발산동,마곡수명산파크4단지,2008,수명로1길,59.84,6,2026,6,26,111800,11.18
서울 강서구,염창동,동아,1998,양천로69길,59.97,11,2026,6,19,110000,11.0
서울 강서구,화곡동,"우장산아이파크,이편한세상",2008,강서로,59.98,6,2026,6,24,143000,14.3
서울 강서구,화곡동,강서힐스테이트,2015,우현로,59.99,4,2026,6,23,135000,13.5
서울 강서구,가양동,가양강나루현대,1999,양천로,59.76,1,2026,6,20,110000,11.0
서울 강서구,염창동,동아3,1999,양천로,59.7,20,2026,6,20,128500,12.85
서울 강서구,등촌동,주공10,1995,화곡로63가길,58.14,9,2026,6,18,115700,11.57
서울 강서구,가양동,가양6단지,1992,허준로,58.65,3,2026,6,16,118800,11.88
서울 강서구,가양동,가양강나루현대,1999,양천로,59.76,4,2026,6,16,116300,11.63
서울 강서구,염창동,동아3,1999,양천로,59.7,10,2026,6,15,122000,12.2
서울 강서구,염창동,성원,2001,양천로69길,59.91,18,2026,6,15,111000,11.1
서울 강서구,염창동,동아3,1999,양천로,59.7,16,2026,6,13,127000,12.7
서울 강서구,염창동,염창1차한화꿈에그린,2005,공항대로75길,59.94,12,2026,6,13,142000,14.2
서울 강서구,등촌동,주공3,1995,강서로56나길,58.14,11,2026,6,12,113500,11.35
서울 강서구,가양동,가양6단지,1992,허준로,58.65,12,2026,6,10,118000,11.8
서울 강서구,화곡동,우장산숲아이파크,2022,화곡로31다길,59.9983,4,2026,6,9,134500,13.45
서울 강서구,내발산동,마곡수명산파크5단지,2008,수명로2길,59.84,12,2026,6,9,112000,11.2
서울 강서구,가양동,가양6단지,1992,허준로,58.65,13,2026,6,8,125000,12.5
서울 강서구,등촌동,주공5,1995,공항대로39길,58.14,11,2026,6,8,110000,11.0
서울 강서구,마곡동,마곡엠밸리8단지,2016,마곡서1로,59.79,9,2026,6,3,149000,14.9
서울 강서구,화곡동,강서힐스테이트,2015,우현로,59.99,11,2026,6,3,140000,14.0
서울 강서구,염창동,동아3,1999,양천로,59.7,16,2026,7,30,121000,12.1
서울 강서구,화곡동,"우장산아이파크,이편한세상",2008,강서로,59.98,16,2026,7,30,140500,14.05
서울 강서구,내발산동,마곡수명산파크4단지,2008,수명로1길,59.84,7,2026,7,24,112000,11.2
서울 강서구,가양동,가양6단지,1992,허준로,58.65,7,2026,7,23,128000,12.8
서울 강서구,화곡동,"우장산아이파크,이편한세상",2008,강서로,59.98,17,2026,7,21,145000,14.5
서울 강서구,화곡동,강서힐스테이트,2015,우현로,59.99,4,2026,7,6,141000,14.1
서울 강서구,화곡동,우장산숲아이파크,2022,화곡로31다길,59.9969,9,2026,7,17,143000,14.3
서울 강서구,내발산동,우장산힐스테이트,2005,강서로,59.98,13,2026,7,18,149000,14.9
서울 강서구,화곡동,강서힐스테이트,2015,우현로,59.99,9,2026,7,18,142000,14.2
서울 강서구,내발산동,우장산힐스테이트,2005,강서로,59.98,14,2026,7,16,144000,14.4
서울 강서구,염창동,동아3,1999,양천로,59.83,8,2026,7,13,133000,13.3
서울 강서구,마곡동,마곡푸르지오,2008,방화대로34길,59.87,2,2026,7,10,127500,12.75
서울 강서구,등촌동,주공3,1995,강서로56나길,58.14,14,2026,7,12,119000,11.9
서울 강서구,내발산동,마곡수명산파크4단지,2008,수명로1길,59.84,13,2026,7,11,113000,11.3
서울 강서구,염창동,동아3,1999,양천로,59.7,9,2026,7,11,129000,12.9
서울 강서구,등촌동,주공3,1995,강서로56나길,58.14,11,2026,7,11,115000,11.5
서울 강서구,가양동,가양6단지,1992,허준로,58.65,8,2026,7,9,118500,11.85
서울 강서구,가양동,가양강나루현대,1999,양천로,59.76,13,2026,7,8,125000,12.5
서울 강서구,등촌동,주공5,1995,공항대로39길,58.14,12,2026,7,7,110500,11.05
서울 강서구,등촌동,주공5,1995,공항대로39길,58.14,14,2026,7,6,112500,11.25
서울 강서구,등촌동,주공5,1995,공항대로39길,58.14,3,2026,7,6,110000,11.0
서울 강서구,염창동,성원,2001,양천로69길,59.91,7,2026,7,4,110500,11.05
서울 강서구,화곡동,"우장산아이파크,이편한세상",2008,강서로,59.98,8,2026,7,3,141000,14.1
서울 강서구,가양동,가양6단지,1992,허준로,58.65,12,2026,7,2,124500,12.45
서울 강서구,화곡동,"우장산아이파크,이편한세상",2008,강서로,59.98,3,2026,7,1,136700,13.67
서울 강서구,내발산동,마곡수명산파크5단지,2008,수명로2길,59.76,11,2026,7,1,117000,11.7
서울 구로구,신도림동,대림1,1999,신도림로,59.88,11,2026,1,31,119500,11.95
